URL,Last Modified,Website Origin,Year,Article Title
https://www.kevinrchant.com/2021/11/29/first-zero-slide-session-at-power-bi-fest/,2022-08-08,www.kevinrchant.com,2022,first zero slide session at power bi fest
https://www.kevinrchant.com/2021/10/12/t-sql-tuesday-143-two-of-my-personal-go-to-scripts/,2022-08-08,www.kevinrchant.com,2022,t sql tuesday 143 two of my personal go to scripts
https://www.kevinrchant.com/2020/11/10/t-sql-tuesday-132-coping-with-the-pandemic/,2022-08-08,www.kevinrchant.com,2022,t sql tuesday 132 coping with the pandemic
https://www.kevinrchant.com/2020/08/31/speaking-at-sql-saturday-oslo/,2022-08-08,www.kevinrchant.com,2022,speaking at sql saturday oslo
https://www.kevinrchant.com/2020/08/27/busy-month-ahead/,2022-08-08,www.kevinrchant.com,2022,busy month ahead
https://www.kevinrchant.com/2020/08/05/speaking-at-sql-saturday-iowa/,2022-08-08,www.kevinrchant.com,2022,speaking at sql saturday iowa
https://www.kevinrchant.com/2020/07/29/speaking-at-my-first-us-based-sql-saturday/,2022-08-08,www.kevinrchant.com,2022,speaking at my first us based sql saturday
https://www.kevinrchant.com/2020/07/16/first-ever-11pm-session/,2022-08-08,www.kevinrchant.com,2022,first ever 11pm session
https://www.kevinrchant.com/2020/07/08/speaking-at-lightup-virtual-conference/,2022-08-08,www.kevinrchant.com,2022,speaking at lightup virtual conference
https://www.kevinrchant.com/2020/02/19/how-sql-server-professionals-can-benefit-from-using-version-control/,2022-08-08,www.kevinrchant.com,2022,how sql server professionals can benefit from using version control
https://www.kevinrchant.com/2020/02/05/sql-server-product-owner-advice/,2022-08-08,www.kevinrchant.com,2022,sql server product owner advice
https://www.kevinrchant.com/2020/01/22/lessons-learned-by-a-time-travelling-sql-server-dba-part-three-the-present/,2022-08-08,www.kevinrchant.com,2022,lessons learned by a time travelling sql server dba part three the present
https://www.kevinrchant.com/2020/01/01/using-2020-vision-with-sql-server/,2022-08-08,www.kevinrchant.com,2022,using 2020 vision with sql server
https://www.kevinrchant.com/2019/12/03/sqlbits-2020-session-options/,2022-08-08,www.kevinrchant.com,2022,sqlbits 2020 session options
https://www.kevinrchant.com/2019/01/08/t-sql-tuesday-110-automating-a-complex-sql-database-refresh/,2022-08-08,www.kevinrchant.com,2022,t sql tuesday 110 automating a complex sql database refresh
https://www.kevinrchant.com/2022/08/09/t-sql-tuesday-153-the-sqlbits-where-i-met-woz/,2022-08-09,www.kevinrchant.com,2022,t sql tuesday 153 the sqlbits where i met woz
https://www.kevinrchant.com/2021/09/16/increase-in-demand-for-data-platform-automation/,2022-08-11,www.kevinrchant.com,2022,increase in demand for data platform automation
https://www.kevinrchant.com/2022/08/25/first-impressions-of-the-web-terminal-in-azure-databricks/,2022-09-05,www.kevinrchant.com,2022,first impressions of the web terminal in azure databricks
https://www.kevinrchant.com/2022/09/07/allow-list-for-databricks-repos/,2022-09-07,www.kevinrchant.com,2022,allow list for databricks repos
https://www.kevinrchant.com/2021/07/05/one-power-bi-report-for-both-azure-boards-and-github/,2022-10-05,www.kevinrchant.com,2022,one power bi report for both azure boards and github
https://www.kevinrchant.com/2022/10/11/a-data-platform-area-i-recently-recommended/,2022-10-11,www.kevinrchant.com,2022,a data platform area i recently recommended
https://www.kevinrchant.com/2020/11/23/deploying-to-azure-sql-database-using-github-actions/,2022-10-14,www.kevinrchant.com,2022,deploying to azure sql database using github actions
https://www.kevinrchant.com/2021/04/06/crash-course-about-synapse-studio/,2022-10-19,www.kevinrchant.com,2022,crash course about synapse studio
https://www.kevinrchant.com/2022/10/04/github-actions-information-using-the-github-connector-in-power-bi/,2022-10-31,www.kevinrchant.com,2022,github actions information using the github connector in power bi
https://www.kevinrchant.com/2022/11/08/t-sql-tuesday-156-think-twice-about-your-comments/,2022-11-08,www.kevinrchant.com,2022,t sql tuesday 156 think twice about your comments
https://www.kevinrchant.com/2022/08/03/speaking-at-pass-data-community-summit-2022/,2022-11-10,www.kevinrchant.com,2022,speaking at pass data community summit 2022
https://www.kevinrchant.com/2022/09/27/easier-way-to-perform-ci-cd-for-azure-synapse-link-for-sql-server-2022/,2022-11-21,www.kevinrchant.com,2022,easier way to perform ci cd for azure synapse link for sql server 2022
https://www.kevinrchant.com/2022/09/13/t-sql-tuesday-153-azure-synapse-link-for-sql-server-2022-testing/,2022-11-21,www.kevinrchant.com,2022,t sql tuesday 153 azure synapse link for sql server 2022 testing
https://www.kevinrchant.com/2022/08/30/updates-and-deletes-with-azure-synapse-link-for-sql-server-2022/,2022-11-21,www.kevinrchant.com,2022,updates and deletes with azure synapse link for sql server 2022
https://www.kevinrchant.com/2022/08/22/file-tests-for-azure-synapse-link-for-sql-server-2022/,2022-11-21,www.kevinrchant.com,2022,file tests for azure synapse link for sql server 2022
https://www.kevinrchant.com/2022/07/26/update-both-ends-of-azure-synapse-link-for-sql-server-2022-using-azure-devops/,2022-11-21,www.kevinrchant.com,2022,update both ends of azure synapse link for sql server 2022 using azure devops
https://www.kevinrchant.com/2022/07/19/database-project-for-use-with-azure-synapse-link-for-sql-server-2022/,2022-11-21,www.kevinrchant.com,2022,database project for use with azure synapse link for sql server 2022
https://www.kevinrchant.com/2022/06/07/initial-tests-for-azure-synapse-link-for-sql-server-2022/,2022-11-21,www.kevinrchant.com,2022,initial tests for azure synapse link for sql server 2022
https://www.kevinrchant.com/2022/09/21/introducing-the-dbops-powershell-module/,2022-11-21,www.kevinrchant.com,2022,introducing the dbops powershell module
https://www.kevinrchant.com/2021/10/27/ci-cd-for-serverless-sql-pools-using-azure-devops/,2022-11-26,www.kevinrchant.com,2022,ci cd for serverless sql pools using azure devops
https://www.kevinrchant.com/2021/11/15/ci-cd-for-serverless-sql-pools-using-github-actions/,2022-11-27,www.kevinrchant.com,2022,ci cd for serverless sql pools using github actions
https://www.kevinrchant.com/2021/06/15/create-a-dacpac-for-an-azure-synapse-analytics-dedicated-sql-pool-using-github-actions/,2022-12-07,www.kevinrchant.com,2022,create a dacpac for an azure synapse analytics dedicated sql pool using github actions
https://www.kevinrchant.com/2022/12/08/six-minute-crash-course-about-synapse-studio/,2022-12-08,www.kevinrchant.com,2022,six minute crash course about synapse studio
https://www.kevinrchant.com/2021/10/04/update-a-database-project-within-the-github-website/,2022-12-11,www.kevinrchant.com,2022,update a database project within the github website
https://www.kevinrchant.com/2022/12/14/festive-tech-calendar-2022-contribution/,2022-12-16,www.kevinrchant.com,2022,festive tech calendar 2022 contribution
https://www.kevinrchant.com/2020/12/17/aligning-with-teams-using-azure-devops-by-moving-away-from-spreadsheets/,2022-12-17,www.kevinrchant.com,2022,aligning with teams using azure devops by moving away from spreadsheets
https://www.kevinrchant.com/2022/09/15/new-github-certifications-for-azure-partners/,2022-12-27,www.kevinrchant.com,2022,new github certifications for azure partners
https://www.kevinrchant.com/2019/03/12/t-sql-tuesday-passing-mcsd-azure-architect-exams/,2022-12-27,www.kevinrchant.com,2022,t sql tuesday passing mcsd azure architect exams
https://www.kevinrchant.com/2022/05/11/alternative-dataweekender-cu5-schedule-post/,2022-12-27,www.kevinrchant.com,2022,alternative dataweekender cu5 schedule post
https://www.kevinrchant.com/2021/05/31/learning-more-about-three-areas-for-the-mvp-challenge/,2022-12-27,www.kevinrchant.com,2022,learning more about three areas for the mvp challenge
https://www.kevinrchant.com/2022/12/27/data-factory-objects-in-synapse-studio/,2022-12-27,www.kevinrchant.com,2022,data factory objects in synapse studio
https://www.kevinrchant.com/2022/11/23/thoughts-about-pass-data-community-summit-2022/,2023-01-14,www.kevinrchant.com,2023,thoughts about pass data community summit 2022
https://www.kevinrchant.com/2022/12/13/t-sql-tuesday-157-finishing-off-outstanding-tasks/,2023-01-14,www.kevinrchant.com,2023,t sql tuesday 157 finishing off outstanding tasks
https://www.kevinrchant.com/2023/01/24/ci-cd-for-serverless-sql-pools-resources/,2023-01-24,www.kevinrchant.com,2023,ci cd for serverless sql pools resources
https://www.kevinrchant.com/2023/02/04/updates-about-exam-pages-for-azure-certifications/,2023-02-04,www.kevinrchant.com,2023,updates about exam pages for azure certifications
https://www.kevinrchant.com/2023/01/16/recommended-microsoft-certifications-for-devops-enthusiasts/,2023-02-13,www.kevinrchant.com,2023,recommended microsoft certifications for devops enthusiasts
https://www.kevinrchant.com/2023/01/12/recommended-sql-server-certifications-and-badges/,2023-02-13,www.kevinrchant.com,2023,recommended sql server certifications and badges
https://www.kevinrchant.com/2023/02/14/t-sql-tuesday-159-azure-synapse-link-and-certifications/,2023-02-14,www.kevinrchant.com,2023,t sql tuesday 159 azure synapse link and certifications
https://www.kevinrchant.com/2023/03/02/thoughts-about-disabling-classic-pipelines-in-azure-devops/,2023-03-02,www.kevinrchant.com,2023,thoughts about disabling classic pipelines in azure devops
https://www.kevinrchant.com/2023/02/08/using-azure-sql-deploy-v2-for-dedicated-sql-pool-deployments/,2023-03-08,www.kevinrchant.com,2023,using azure sql deploy v2 for dedicated sql pool deployments
https://www.kevinrchant.com/2023/01/03/recommended-certifications-for-azure-databricks-enthusiasts/,2023-03-23,www.kevinrchant.com,2023,recommended certifications for azure databricks enthusiasts
https://www.kevinrchant.com/2022/11/02/a-github-ci-cd-experience-for-azure-synapse-link-for-sql-server-2022/,2023-03-23,www.kevinrchant.com,2023,a github ci cd experience for azure synapse link for sql server 2022
https://www.kevinrchant.com/2022/10/20/a-complete-ci-cd-experience-for-azure-synapse-link-for-sql-server-2022/,2023-03-23,www.kevinrchant.com,2023,a complete ci cd experience for azure synapse link for sql server 2022
https://www.kevinrchant.com/2023/02/20/sql-action-v2-github-action-for-azure-sql-database-deployments/,2023-03-27,www.kevinrchant.com,2023,sql action v2 github action for azure sql database deployments
https://www.kevinrchant.com/2023/04/04/common-azure-synapse-link-for-sql-storage-permission-issues/,2023-04-04,www.kevinrchant.com,2023,common azure synapse link for sql storage permission issues
https://www.kevinrchant.com/2021/06/10/create-a-dacpac-for-an-azure-synapse-analytics-dedicated-sql-pool-using-azure-devops/,2023-04-06,www.kevinrchant.com,2023,create a dacpac for an azure synapse analytics dedicated sql pool using azure devops
https://www.kevinrchant.com/2023/04/07/spread-your-sql-server-wings-with-the-microsoft-intelligent-data-platform/,2023-04-10,www.kevinrchant.com,2023,spread your sql server wings with the microsoft intelligent data platform
https://www.kevinrchant.com/2023/04/11/t-sql-tuesday-161-fun-with-t-sql-by-querying-a-delta-table/,2023-04-11,www.kevinrchant.com,2023,t sql tuesday 161 fun with t sql by querying a delta table
https://www.kevinrchant.com/2023/02/28/homemade-serverless-sql-pool-database-project/,2023-04-23,www.kevinrchant.com,2023,homemade serverless sql pool database project
https://www.kevinrchant.com/2023/04/25/spreading-your-sql-server-wings-with-azure-sql-database/,2023-04-26,www.kevinrchant.com,2023,spreading your sql server wings with azure sql database
https://www.kevinrchant.com/2023/05/03/spreading-your-sql-server-wings-with-azure-sql-edge/,2023-05-03,www.kevinrchant.com,2023,spreading your sql server wings with azure sql edge
https://www.kevinrchant.com/2020/12/03/viewing-agile-and-scrum-work-items-at-the-same-time-in-azure-devops/,2023-05-04,www.kevinrchant.com,2023,viewing agile and scrum work items at the same time in azure devops
https://www.kevinrchant.com/2023/05/06/spreading-your-sql-server-wings-with-azure-sql-managed-instances/,2023-05-06,www.kevinrchant.com,2023,spreading your sql server wings with azure sql managed instances
https://www.kevinrchant.com/2021/12/02/a-fast-and-festive-introduction-to-azure-data-engineering-services/,2023-05-07,www.kevinrchant.com,2023,a fast and festive introduction to azure data engineering services
https://www.kevinrchant.com/2023/05/09/spreading-your-sql-server-wings-with-azure-synapse-analytics/,2023-05-22,www.kevinrchant.com,2023,spreading your sql server wings with azure synapse analytics
https://www.kevinrchant.com/2023/05/17/spreading-your-sql-server-wings-with-dedicated-sql-pools/,2023-05-22,www.kevinrchant.com,2023,spreading your sql server wings with dedicated sql pools
https://www.kevinrchant.com/2023/05/22/spreading-your-sql-server-wings-with-serverless-sql-pools/,2023-05-22,www.kevinrchant.com,2023,spreading your sql server wings with serverless sql pools
https://www.kevinrchant.com/2023/06/20/t-sql-tuesday-163-best-piece-of-career-advice-ever-received/,2023-06-20,www.kevinrchant.com,2023,t sql tuesday 163 best piece of career advice ever received
https://www.kevinrchant.com/2022/07/05/github-hygiene-for-microsoft-data-platform-repositories/,2023-07-16,www.kevinrchant.com,2023,github hygiene for microsoft data platform repositories
https://www.kevinrchant.com/2023/03/09/deploy-a-dacpac-to-a-serverless-sql-pool-using-github-actions/,2023-07-22,www.kevinrchant.com,2023,deploy a dacpac to a serverless sql pool using github actions
https://www.kevinrchant.com/2023/04/28/install-sqlpackage-to-work-with-dacpacs-for-serverless-sql-pools/,2023-07-24,www.kevinrchant.com,2023,install sqlpackage to work with dacpacs for serverless sql pools
https://www.kevinrchant.com/2023/08/08/t-sql-tuesday-165-database-job-titles-are-in-the-eye-of-the-beholder/,2023-08-08,www.kevinrchant.com,2023,t sql tuesday 165 database job titles are in the eye of the beholder
https://www.kevinrchant.com/2023/08/04/big-ui-updates-for-two-azure-data-platform-services/,2023-08-08,www.kevinrchant.com,2023,big ui updates for two azure data platform services
https://www.kevinrchant.com/2021/03/11/using-azure-devops-analytics-views-and-power-bi-to-create-sprint-review-dashboards/,2023-08-18,www.kevinrchant.com,2023,using azure devops analytics views and power bi to create sprint review dashboards
https://www.kevinrchant.com/2021/06/03/create-a-dacpac-for-an-azure-synapse-analytics-dedicated-sql-pool-using-azure-data-studio/,2023-09-07,www.kevinrchant.com,2023,create a dacpac for an azure synapse analytics dedicated sql pool using azure data studio
https://www.kevinrchant.com/2023/09/21/new-microsoft-fabric-data-warehouse-target-platform-is-now-included-as-part-of-the-latest-azure-data-studio-update/,2023-09-21,www.kevinrchant.com,2023,new microsoft fabric data warehouse target platform is now included as part of the latest azure data studio update
https://www.kevinrchant.com/2023/09/23/speaking-in-germany-last-week/,2023-09-23,www.kevinrchant.com,2023,speaking in germany last week
https://www.kevinrchant.com/2023/09/28/dataweekender-v6-5-call-for-speakers-ends-in-two-days/,2023-09-28,www.kevinrchant.com,2023,dataweekender v6 5 call for speakers ends in two days
https://www.kevinrchant.com/2023/10/21/dataweekender-6-5-schedule-is-now-live/,2023-10-30,www.kevinrchant.com,2023,dataweekender 6 5 schedule is now live
https://www.kevinrchant.com/2023/11/13/create-a-microsoft-fabric-data-warehouse-database-project-from-a-lakehouse/,2023-11-17,www.kevinrchant.com,2023,create a microsoft fabric data warehouse database project from a lakehouse
https://www.kevinrchant.com/2023/10/25/ci-cd-for-microsoft-fabric-data-warehouses-using-yaml-pipelines/,2023-11-17,www.kevinrchant.com,2023,ci cd for microsoft fabric data warehouses using yaml pipelines
https://www.kevinrchant.com/2023/10/23/ci-cd-for-microsoft-fabric-data-warehouses-using-azure-devops/,2023-11-17,www.kevinrchant.com,2023,ci cd for microsoft fabric data warehouses using azure devops
https://www.kevinrchant.com/2023/10/17/git-integration-and-deployment-pipeline-updates-on-the-microsoft-fabric-roadmap/,2023-11-17,www.kevinrchant.com,2023,git integration and deployment pipeline updates on the microsoft fabric roadmap
https://www.kevinrchant.com/2023/10/10/microsoft-fabric-repositories-publicly-available-in-github/,2023-11-17,www.kevinrchant.com,2023,microsoft fabric repositories publicly available in github
https://www.kevinrchant.com/2023/10/06/recommended-microsoft-learn-material-for-microsoft-fabric/,2023-11-17,www.kevinrchant.com,2023,recommended microsoft learn material for microsoft fabric
https://www.kevinrchant.com/2023/07/19/migrate-dedicated-sql-pool-objects-to-a-microsoft-fabric-data-warehouse/,2023-11-17,www.kevinrchant.com,2023,migrate dedicated sql pool objects to a microsoft fabric data warehouse
https://www.kevinrchant.com/2023/07/11/t-sql-tuesday-164-code-that-made-me-feel-something/,2023-11-17,www.kevinrchant.com,2023,t sql tuesday 164 code that made me feel something
https://www.kevinrchant.com/2023/07/05/migrate-serverless-sql-pool-objects-to-a-microsoft-fabric-data-warehouse/,2023-11-17,www.kevinrchant.com,2023,migrate serverless sql pool objects to a microsoft fabric data warehouse
https://www.kevinrchant.com/2023/06/06/configuring-compliance-for-microsoft-fabric/,2023-11-17,www.kevinrchant.com,2023,configuring compliance for microsoft fabric
https://www.kevinrchant.com/2023/05/31/spreading-your-power-bi-wings-with-microsoft-fabric/,2023-11-17,www.kevinrchant.com,2023,spreading your power bi wings with microsoft fabric
https://www.kevinrchant.com/2023/09/18/share-a-microsoft-fabric-data-warehouse-database-project-with-the-new-target-platform/,2023-11-17,www.kevinrchant.com,2023,share a microsoft fabric data warehouse database project with the new target platform
https://www.kevinrchant.com/2023/11/15/thoughts-about-the-microsoft-fabric-journey-to-becoming-generally-available/,2023-11-20,www.kevinrchant.com,2023,thoughts about the microsoft fabric journey to becoming generally available
https://www.kevinrchant.com/2023/08/30/working-with-microsoft-fabric-git-integration-and-multiple-workspaces/,2023-11-23,www.kevinrchant.com,2023,working with microsoft fabric git integration and multiple workspaces
https://www.kevinrchant.com/2023/08/23/initial-microsoft-fabric-git-integration-tests-for-power-bi-reports/,2023-11-23,www.kevinrchant.com,2023,initial microsoft fabric git integration tests for power bi reports
https://www.kevinrchant.com/2023/08/09/prepare-azure-devops-for-microsoft-fabric-git-integration/,2023-11-23,www.kevinrchant.com,2023,prepare azure devops for microsoft fabric git integration
https://www.kevinrchant.com/2023/08/14/using-azure-devops-analytics-views-and-microsoft-fabric-to-create-sprint-review-reports/,2023-11-24,www.kevinrchant.com,2023,using azure devops analytics views and microsoft fabric to create sprint review reports
https://www.kevinrchant.com/2023/06/13/create-your-own-microsoft-fabric-environment/,2023-11-24,www.kevinrchant.com,2023,create your own microsoft fabric environment
https://www.kevinrchant.com/2023/11/30/services-that-i-recommend-when-working-with-microsoft-fabric/,2023-11-30,www.kevinrchant.com,2023,services that i recommend when working with microsoft fabric
https://www.kevinrchant.com/2023/03/07/ci-cd-for-sql-server-2022-using-github-actions/,2023-12-07,www.kevinrchant.com,2023,ci cd for sql server 2022 using github actions
https://www.kevinrchant.com/2023/12/07/fabric-family/,2023-12-07,www.kevinrchant.com,2023,fabric family
https://www.kevinrchant.com/2023/11/27/spreading-your-sql-server-wings-with-microsoft-fabric-data-warehouses/,2023-12-08,www.kevinrchant.com,2023,spreading your sql server wings with microsoft fabric data warehouses
https://www.kevinrchant.com/2023/12/08/spreading-your-sql-server-wings-with-microsoft-fabric-lakehouses/,2023-12-10,www.kevinrchant.com,2023,spreading your sql server wings with microsoft fabric lakehouses
https://www.kevinrchant.com/2023/12/12/t-sql-tuesday-169-thank-you-to-my-old-sql-team/,2023-12-12,www.kevinrchant.com,2023,t sql tuesday 169 thank you to my old sql team
https://www.kevinrchant.com/2023/12/12/microsoft-fabric-video-for-festive-tech-calendar-2023/,2023-12-12,www.kevinrchant.com,2023,microsoft fabric video for festive tech calendar 2023
https://www.kevinrchant.com/2023/12/27/be-kind-to-attendees-eyes/,2023-12-27,www.kevinrchant.com,2023,be kind to attendees eyes
https://www.kevinrchant.com/2023/05/24/spreading-your-sql-server-wings-with-microsoft-fabric/,2023-12-28,www.kevinrchant.com,2023,spreading your sql server wings with microsoft fabric
https://www.kevinrchant.com/2023/02/15/deploying-a-dacpac-to-a-serverless-sql-pool/,2023-12-28,www.kevinrchant.com,2023,deploying a dacpac to a serverless sql pool
https://www.kevinrchant.com/2023/12/29/a-very-microsoft-fabric-themed-2023/,2024-01-02,www.kevinrchant.com,2024,a very microsoft fabric themed 2023
https://www.kevinrchant.com/2023/07/31/passing-the-dp-500-exam-again/,2024-01-26,www.kevinrchant.com,2024,passing the dp 500 exam again
https://www.kevinrchant.com/2022/07/10/my-route-to-passing-the-dp-500-exam/,2024-01-26,www.kevinrchant.com,2024,my route to passing the dp 500 exam
https://www.kevinrchant.com/2023/08/02/microsoft-fabric-certification-thoughts/,2024-01-26,www.kevinrchant.com,2024,microsoft fabric certification thoughts
https://www.kevinrchant.com/2023/01/05/recommended-azure-synapse-analytics-certifications/,2024-01-26,www.kevinrchant.com,2024,recommended azure synapse analytics certifications
https://www.kevinrchant.com/2022/12/29/advice-if-microsoft-certifications-are-your-new-years-resolution/,2024-01-26,www.kevinrchant.com,2024,advice if microsoft certifications are your new years resolution
https://www.kevinrchant.com/2022/12/19/microsoft-certifications-are-a-slow-moving-target/,2024-01-26,www.kevinrchant.com,2024,microsoft certifications are a slow moving target
https://www.kevinrchant.com/2023/01/09/recommended-certifications-for-power-bi-enthusiasts/,2024-01-26,www.kevinrchant.com,2024,recommended certifications for power bi enthusiasts
https://www.kevinrchant.com/2023/09/06/microsoft-fabric-git-integration-jargon-guide-for-fabricators/,2024-01-28,www.kevinrchant.com,2024,microsoft fabric git integration jargon guide for fabricators
https://www.kevinrchant.com/2024/01/29/analytics-development-lifecycle-requirements-for-the-dp-600-microsoft-fabric-exam/,2024-02-02,www.kevinrchant.com,2024,analytics development lifecycle requirements for the dp 600 microsoft fabric exam
https://www.kevinrchant.com/2024/01/03/asking-copilot-about-the-dp-600-exam-for-microsoft-fabric/,2024-02-02,www.kevinrchant.com,2024,asking copilot about the dp 600 exam for microsoft fabric
https://www.kevinrchant.com/2023/12/20/current-certification-recommendations-for-microsoft-fabric-enthusiasts/,2024-02-02,www.kevinrchant.com,2024,current certification recommendations for microsoft fabric enthusiasts
https://www.kevinrchant.com/2023/12/14/dp-600-exam-page-update/,2024-02-02,www.kevinrchant.com,2024,dp 600 exam page update
https://www.kevinrchant.com/2023/11/18/thoughts-about-the-dp-600-exam-for-the-new-microsoft-fabric-certification/,2024-02-02,www.kevinrchant.com,2024,thoughts about the dp 600 exam for the new microsoft fabric certification
https://www.kevinrchant.com/2024/02/02/four-simple-truths-about-the-dp-600-exam/,2024-02-09,www.kevinrchant.com,2024,four simple truths about the dp 600 exam
https://www.kevinrchant.com/2024/02/10/accessing-the-new-microsoft-purview-portal-in-your-own-microsoft-fabric-environment/,2024-02-10,www.kevinrchant.com,2024,accessing the new microsoft purview portal in your own microsoft fabric environment
https://www.kevinrchant.com/2024/01/16/overview-of-the-microsoft-fabric-admin-portal-for-the-dp-600-exam/,2024-02-17,www.kevinrchant.com,2024,overview of the microsoft fabric admin portal for the dp 600 exam
https://www.kevinrchant.com/2024/01/10/checklist-for-the-beta-version-of-the-dp-600-beta-exam-for-microsoft-fabric/,2024-02-17,www.kevinrchant.com,2024,checklist for the beta version of the dp 600 beta exam for microsoft fabric
https://www.kevinrchant.com/2023/11/07/power-bi-project-pbip-and-azure-devops-ci-performance-tests/,2024-02-18,www.kevinrchant.com,2024,power bi project pbip and azure devops ci performance tests
https://www.kevinrchant.com/2024/02/13/t-sql-tuesday-171-using-sempy-to-view-dax-in-microsoft-fabric/,2024-02-19,www.kevinrchant.com,2024,t sql tuesday 171 using sempy to view dax in microsoft fabric
https://www.kevinrchant.com/2024/02/20/deploying-to-development-test-and-production-environments-in-microsoft-fabric/,2024-02-22,www.kevinrchant.com,2024,deploying to development test and production environments in microsoft fabric
https://www.kevinrchant.com/2024/02/23/upgrading-an-existing-power-bi-project-to-include-tmdl-file-format/,2024-02-23,www.kevinrchant.com,2024,upgrading an existing power bi project to include tmdl file format
https://www.kevinrchant.com/,,www.kevinrchant.com,,www.kevinrchant.com
https://www.kevinrchant.com/contact/,2018-09-30,www.kevinrchant.com,2018,contact
https://www.kevinrchant.com/privacy-policy/,2018-09-30,www.kevinrchant.com,2018,privacy policy
https://www.kevinrchant.com/about-kevin-chant/,2023-11-20,www.kevinrchant.com,2023,about kevin chant
https://www.kevinrchant.com/category/ai/,2024-02-02,www.kevinrchant.com,2024,ai
https://www.kevinrchant.com/category/cloud/azure/,2023-04-10,www.kevinrchant.com,2023,azure
https://www.kevinrchant.com/category/cloud/azure/azure-data-engineering/,2023-09-07,www.kevinrchant.com,2023,azure data engineering
https://www.kevinrchant.com/category/business-intelligence-analytics/azure-data-factory/,2022-12-27,www.kevinrchant.com,2022,azure data factory
https://www.kevinrchant.com/category/cloud/azure/azure-data-studio/,2023-09-21,www.kevinrchant.com,2023,azure data studio
https://www.kevinrchant.com/category/business-intelligence-analytics/azure-databricks/,2023-08-08,www.kevinrchant.com,2023,azure databricks
https://www.kevinrchant.com/category/cloud/azure/azure-devops/,2024-02-23,www.kevinrchant.com,2024,azure devops
https://www.kevinrchant.com/category/sql-server/azure-sql-database/,2023-04-26,www.kevinrchant.com,2023,azure sql database
https://www.kevinrchant.com/category/sql-server/azure-sql-edge/,2023-05-03,www.kevinrchant.com,2023,azure sql edge
https://www.kevinrchant.com/category/sql-server/azure-sql-managed-instance/,2023-05-06,www.kevinrchant.com,2023,azure sql managed instance
https://www.kevinrchant.com/category/business-intelligence-analytics/azure-synapse-analytics/,2024-01-26,www.kevinrchant.com,2024,azure synapse analytics
https://www.kevinrchant.com/category/business-intelligence-analytics/,2023-12-28,www.kevinrchant.com,2023,business intelligence analytics
https://www.kevinrchant.com/category/food-for-thought/certifications/,2024-02-17,www.kevinrchant.com,2024,certifications
https://www.kevinrchant.com/category/cloud/,2021-06-16,www.kevinrchant.com,2021,cloud
https://www.kevinrchant.com/category/ai/copilot/,2024-02-02,www.kevinrchant.com,2024,copilot
https://www.kevinrchant.com/category/food-for-thought/data-community-weekend-europe/,2021-06-29,www.kevinrchant.com,2021,data community weekend europe
https://www.kevinrchant.com/category/food-for-thought/dataweekender/,2023-10-30,www.kevinrchant.com,2023,dataweekender
https://www.kevinrchant.com/category/devops/,2023-08-18,www.kevinrchant.com,2023,devops
https://www.kevinrchant.com/category/food-for-thought/certifications/dp-600/,2024-02-22,www.kevinrchant.com,2024,dp 600
https://www.kevinrchant.com/category/food-for-thought/,2024-01-02,www.kevinrchant.com,2024,food for thought
https://www.kevinrchant.com/category/cloud/github/,2023-12-07,www.kevinrchant.com,2023,github
https://www.kevinrchant.com/category/cloud/github/github-actions/,2022-12-11,www.kevinrchant.com,2022,github actions
https://www.kevinrchant.com/category/governance/,,www.kevinrchant.com,,governance
https://www.kevinrchant.com/category/business-intelligence-analytics/microsoft-fabric/,2024-02-23,www.kevinrchant.com,2024,microsoft fabric
https://www.kevinrchant.com/category/business-intelligence-analytics/power-bi/,2024-02-23,www.kevinrchant.com,2024,power bi
https://www.kevinrchant.com/category/food-for-thought/presenting/,2023-12-27,www.kevinrchant.com,2023,presenting
https://www.kevinrchant.com/category/governance/purview/,2024-02-10,www.kevinrchant.com,2024,purview
https://www.kevinrchant.com/category/sql-server/sql-performance-tuning/,2021-08-26,www.kevinrchant.com,2021,sql performance tuning
https://www.kevinrchant.com/category/sql-server/,2023-12-28,www.kevinrchant.com,2023,sql server
https://www.kevinrchant.com/category/sql-server/sql-server-2019/,2022-06-09,www.kevinrchant.com,2022,sql server 2019
https://www.kevinrchant.com/category/sql-server/sql-server-2022/,2023-12-07,www.kevinrchant.com,2023,sql server 2022
https://www.kevinrchant.com/category/sql-server/sql-server-on-linux/,2021-09-02,www.kevinrchant.com,2021,sql server on linux
https://www.kevinrchant.com/category/sql-server/t-sql-tuesday/,2024-02-19,www.kevinrchant.com,2024,t sql tuesday
https://www.kevinrchant.com/category/training/,2024-01-26,www.kevinrchant.com,2024,training
https://www.kevinrchant.com/category/uncategorized/,2023-09-23,www.kevinrchant.com,2023,uncategorized
https://www.kevinrchant.com/category/devops/unit-testing/,2020-04-14,www.kevinrchant.com,2020,unit testing
https://www.kevinrchant.com/category/devops/version-control/,2024-02-22,www.kevinrchant.com,2024,version control
https://www.kevinrchant.com/tag/dataweekender/,2020-05-06,www.kevinrchant.com,2020,dataweekender
https://www.kevinrchant.com/tag/sqlhelp/,2021-06-29,www.kevinrchant.com,2021,sqlhelp
https://www.kevinrchant.com/tag/tsql2sday/,2021-01-06,www.kevinrchant.com,2021,tsql2sday
https://www.kevinrchant.com/tag/401-error/,2022-03-20,www.kevinrchant.com,2022,401 error
